@relation spambase-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N14-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute class {0,1}

@data
-2.546115,-1.71473,0.213042,0.138564,-30.465042,26.067365,5.097426,-0.301377,-4.92422,829.375209,-0.542132,831.436349,833.601413,833.400495,0
3.481422,0.381051,0.088335,0.526543,-19.804269,12.268116,-0.725729,2.798994,-4.71291,348.450517,0.148956,352.368416,356.085397,354.216515,0
0.592361,2.87174,-4.056463,0,-11.531994,7.361216,-4.056463,4.056463,0.592361,89.314932,3.464102,95.855156,96.447517,94.670433,0
0,0,0,0,-1.732051,0,0,0,0,6.928203,0,8.660254,8.660254,8.660254,0
1.351,-2.04382,-1.465315,-3.578417,-43.464083,34.660069,0.665108,2.038624,-7.801157,1021.69347,-1.581362,1026.205462,1029.143021,1027.781629,0
0.649519,-0.095263,0.530008,0.166277,-10.385377,6.443229,1.101584,-0.458993,0.578505,98.598724,0.095263,102.840517,102.769503,100.969902,0
4.745819,-0.779423,0.855633,-2.279379,-52.176299,43.193883,-0.737854,0,-6.363555,143.417271,0,149.908997,153.00244,152.264586,0
2.632717,-1.316359,1.316359,0.233827,-8.660254,2.501081,1.316359,1.316359,-2.632717,39.125296,0.233827,41.569219,46.600827,42.885578,0
5.812763,-0.443405,0.699749,-3.06573,-38.312964,25.973834,1.842902,1.077336,-9.896938,383.143495,-0.762102,393.774823,388.883511,384.217367,0
0.502295,0,-0.109119,0.064086,-6.316789,4.473887,-1.616003,0.086603,0.611414,43.526437,0.762102,46.765372,47.203581,47.267667,0
4.78046,0.32909,0.138564,0.010392,-41.446244,34.175094,-0.814064,1.711266,-3.983717,666.330338,0.251147,670.303663,675.73191,672.158689,0
1.870615,1.299038,-0.924915,-1.519009,-84.014856,78.668016,0.460726,0.554256,-3.439853,1959.153845,-0.975145,1964.249539,1966.946342,1965.479295,0
-6.46055,6.46055,-6.46055,0,-12.124356,7.858315,8.071357,8.071357,-8.071357,77.019103,-1.610807,78.06353,79.674337,79.674337,0
-5.300075,-9.716805,-0.375855,-7.442622,-20.408755,9.858833,4.040875,7.950113,-4.92422,200.891913,-0.883346,209.543507,204.619286,211.310199,0
0.374123,1.687017,-3.935219,-1.499956,-10.250277,6.100283,-3.935219,2.435263,1.874079,130.29179,2.06114,138.938188,140.812267,138.189942,0
5.906293,-2.944486,0,2.944486,-8.920062,2.767817,-1.472243,0,-5.906293,58.903584,-1.472243,57.677292,65.055828,60.621778,0
0,-6.183421,0,0.017321,-19.052559,12.990381,3.08305,3.08305,-9.266472,74.599428,0,68.294763,77.578556,71.377814,0
0.509223,2.365981,-4.406337,-1.02191,-10.593223,6.290809,-4.406337,3.384427,1.531133,102.977349,2.875204,111.360475,112.891608,110.342029,0
0.32909,4.624576,-4.972718,0.310037,-15.898494,12.73577,0.310037,5.282755,0.348142,349.479356,-0.32909,353.009275,354.344686,353.996544,0
-7.222652,-7.205331,-9.096731,5.313932,-9.955828,-8.336361,-1.874079,21.615994,-19.741915,44.297199,-14.410663,66.372187,53.852924,73.577518,0
0.590629,2.873472,-4.054731,0,-11.533726,6.640683,-4.054731,4.054731,0.590629,92.061965,3.464102,99.317525,99.908155,98.136267,0
0.583701,2.8804,-4.047803,0,-11.540655,7.014806,-4.047803,4.047803,0.583701,95.914046,3.464102,102.774699,103.3584,101.607297,0
0,0,0,0,-1.732051,0,0,0,0,5.196152,0,6.928203,6.928203,6.928203,0
0.374123,1.687017,-3.935219,-1.499956,-10.250277,6.100283,-3.935219,2.435263,1.874079,130.29179,2.06114,138.938188,140.812267,138.189942,0
0,0,0,0,-6.928203,4.330127,-19.243084,0,0,12.990381,19.243084,15.588457,15.588457,15.588457,0
0.952628,0.952628,-1.132761,-3.038017,-167.918862,151.30503,-1.132761,0.633931,-6.488262,668.485009,-0.408764,681.648595,684.686612,680.605901,0
-4.572614,-2.528794,-3.129816,-0.9457,-59.431859,48.47837,-0.566381,8.16662,-4.941541,636.253276,-4.822029,645.015721,645.96142,650.592924,0
3.464102,-3.464102,0,-13.856406,-43.30127,33.102955,-6.928203,0,-17.320508,81.600378,0,91.798693,98.726896,91.798693,0
4.10496,-2.73664,2.478565,1.110245,-14.325792,10.648648,1.110245,1.36832,-3.846885,70.28489,0,73.109865,73.36794,77.214825,0
5.767729,0,0,0,-6.928203,-1.221096,0,0,-5.767729,16.670989,0,19.052559,24.820288,19.052559,0
-1.143154,0,-0.796743,0.34641,-32.683799,25.98769,2.06114,1.789208,-2.632717,212.78937,-1.640252,215.363197,216.731518,215.934774,0
0,0,0,0.562917,-1.732051,0.562917,0,0,0,22.51666,0.562917,24.248711,23.685795,24.248711,0
-1.71473,-2.130422,-0.956092,-2.688143,-21.763218,15.848265,-0.072746,3.232007,-4.55183,322.041939,-0.763834,327.357603,327.031977,328.817721,0
-13.994971,-10.184459,-2.977395,-7.43223,-20.803662,7.122193,8.488781,14.201085,-14.810766,153.554964,-2.897721,165.01248,157.133381,171.334466,0
-1.645448,0.796743,-1.740711,-0.566381,-20.11777,15.697576,-0.926647,2.480297,-4.165582,555.936348,0.519615,558.898155,560.261279,560.768769,0
0,5.248114,5.248114,0,-15.536496,17.320508,0,0,-5.248114,74.530146,0,72.746134,88.490476,77.994248,0
0,1.281718,-1.36832,-1.577898,-54.774375,45.764246,0.34641,2.681215,-0.103923,865.521377,0.47285,875.967375,876.263556,875.04246,0
0.197454,0.997661,-1.590023,-1.392569,-48.102515,42.173705,-2.785138,1.590023,-0.800207,265.015898,1.392569,273.324546,271.329223,271.734523,0
0.900666,1.801333,-1.212436,0.588897,-5.715768,4.330127,-3.013768,1.801333,0.311769,106.209356,2.701999,109.119201,108.530304,110.019867,0
-4.451371,-0.017321,-3.12462,-0.237291,-20.046756,15.011684,-3.107299,7.066767,-6.211134,447.73167,-1.560578,453.156453,449.51395,457.438082,0
0.978609,-6.330646,0.618342,-0.602754,-86.11237,71.086829,-4.421926,6.330646,-1.467047,1605.652668,-5.334716,1615.267282,1616.865965,1614.661064,0
1.437602,-0.519615,-0.509223,-0.407032,-68.339797,66.122772,0.131636,0.32909,-0.218238,3104.931435,-0.919719,3107.628238,3110.286936,3110.867173,0
5.767729,0,0,-11.535458,-5.196152,-2.823243,-11.535458,0,-17.303188,20.264994,0,22.51666,28.28439,22.51666,0
1.354464,3.962932,-2.492421,-0.226899,-79.572146,76.255269,0.937039,2.766085,-0.902398,5202.923009,-1.054819,5205.664846,5207.713862,5208.585083,0
0.640859,-3.204294,-2.838831,-4.775264,-75.62307,69.912499,3.604398,5.040268,-3.933487,823.42215,-0.083138,827.088902,829.941589,833.826579,0
0,0,0,0,-6.928203,3.464102,-43.30127,0,0,6.928203,43.30127,10.392305,10.392305,10.392305,0
3.568025,-1.784012,-1.784012,0,-13.908368,5.670734,0,1.784012,-7.136049,40.415674,-1.784012,41.517258,48.653307,45.085283,0
-1.454923,-0.935307,0.188794,-2.236078,-42.69332,35.848256,3.081318,2.407551,-6.458817,1036.902608,-1.922576,1040.650766,1041.605126,1041.759279,0
0,-2.130422,1.889667,1.889667,-17.079753,5.791978,4.02009,6.391267,-6.150512,111.067758,-6.391267,107.924086,112.425686,118.576198,0
0.987269,1.004589,-1.16567,2.835367,-4.047803,2.241274,-0.161081,1.991858,-5.797174,44.169028,0,42.314001,46.458799,41.292091,0
9.405036,-3.775871,-5.646486,-5.646486,-17.320508,10.122105,5.646486,3.775871,-9.405036,80.010355,0,74.027852,89.079373,85.320823,0
0,-7.205331,0,0,-17.597636,13.97765,0,7.205331,0,36.217182,0,32.631837,47.0425,39.837169,0
7.690306,-3.845153,-2.563435,0,-56.25701,50.480621,0,-2.563435,-2.563435,201.688656,0,207.465046,211.310199,213.873634,0
3.325538,0.831384,-1.794405,-5.951327,-16.948117,8.168352,-4.288558,1.491296,-6.519439,163.192095,0,172.235132,172.366768,168.249683,0
3.325538,0.831384,-1.794405,-5.951327,-16.948117,8.168352,-4.288558,1.491296,-6.519439,163.192095,0,172.235132,172.366768,168.249683,0
9.266472,0,3.08305,-3.08305,-66.787879,36.1479,3.08305,0,-12.349522,96.994845,0,115.285302,112.219572,106.03615,0
9.612882,0,0,0,-1.732051,-9.612882,0,0,-9.612882,1.732051,0,3.464102,13.076984,3.464102,0
-4.41673,-1.091192,-1.41855,-1.472243,-172.617916,163.233664,4.903436,1.955485,-8.159691,1045.474528,-0.436477,1053.346699,1053.693109,1053.312058,0
1.489564,0,1.108513,1.108513,-9.266472,5.835279,0.363731,-0,-4.08764,94.048627,-1.489564,94.518013,97.133409,93.773231,0
-3.08305,0.415692,-0.727461,-0.266736,-42.573809,38.73212,5.559883,0.433013,-5.542563,631.187027,-1.046159,636.303505,635.946703,635.870492,0
-6.391267,-5.282755,-4.491208,0.808868,-87.030357,78.804848,2.973931,5.282755,-11.426339,253.858027,-5.300075,260.483121,260.730804,267.896298,0
6.720357,0,2.234346,2.234346,-1.732051,-2.234346,2.251666,4.468691,-6.720357,20.78461,0,20.282315,29.254338,24.751006,0
-8.054036,-1.143154,-1.496492,-0.966484,-173.994896,162.450777,8.843851,0,-9.987005,736.590979,-0.613146,744.799168,748.051959,745.942321,0
4.174242,-4.174242,2.686411,-0.102191,-16.023202,14.878316,-2.908113,1.36832,-3.084782,300.529868,-0.450333,303.767071,302.968595,311.197569,0
0.181865,1.099852,-0.181865,-2.563435,-19.502892,9.950632,3.663287,0.363731,-7.50844,114.54052,0,118.411653,122.438672,119.147775,0
0.6755,-1.247077,0.225167,0.277128,-319.77122,316.017866,0.744782,0.079674,0.069282,3048.934233,-0.336018,3052.375818,3053.415048,3054.246433,0
0,-13.319471,0,0,-6.928203,2.310556,0,0,0,23.095165,0,14.393342,27.712813,27.712813,0
1.420282,-0.017321,0,4.295486,-13.856406,8.8681,1.420282,1.420282,-7.136049,119.927198,-1.420282,114.921571,123.495223,113.483969,0
3.533384,-0.017321,0.732657,0.786351,-7.487656,3.348054,0.091799,0.677232,-2.672554,135.870726,-0.204382,137.923206,140.670238,140.140231,0
0.987269,-0.987269,0.677232,2.857884,-17.010471,12.669952,0.677232,0.987269,-4.678269,167.882489,-0.833116,168.996197,173.153119,164.99516,0
3.706589,0.225167,0.905863,0.265004,-5.859528,1.193383,0.230363,0.866025,-3.296093,177.902403,-0.433013,179.925438,182.275831,181.657489,0
0.713605,0.845241,-2.591148,0.374123,-31.703458,28.341547,0.872954,0.88681,-1.219364,1576.781113,-1.03923,1581.383172,1581.376244,1581.861218,0
0,-4.815101,11.608205,-0.412228,-6.515975,1.804797,13.998435,2.39023,-1.978002,48.81612,-2.39023,56.776625,64.394185,51.961524,0
3.983717,0,-0.576773,-3.226811,-7.633148,2.154671,-2.776477,-0.368927,-6.056982,113.399098,0.081406,115.614391,121.49124,116.480417,0
0.150688,-0.150688,-0.150688,-2.338269,-41.569219,33.08217,-1.328483,0.301377,-4.508528,182.746949,0,190.676277,191.98744,190.224212,0
1.37698,-0.164545,-0.330822,-0.166277,-18.886282,14.916422,-0.330822,0.32909,-0.881614,174.81762,0,178.565778,180.109035,178.072144,0
-11.812587,-3.931755,-5.081837,2.781674,-13.970722,1.789208,6.730749,11.795266,-18.526015,97.304882,-7.863511,111.786559,105.07313,115.718314,0
7.690306,-3.845153,-2.563435,0,-42.400604,36.918663,0,-2.563435,-2.563435,188.126698,0,193.608639,197.453792,200.017227,0
-0.017321,0.866025,-0.76037,-1.609075,-70.329923,61.432378,0.330822,2.040356,-0.071014,917.320088,0.474582,927.94622,928.273578,927.211831,0
-0.017321,1.576166,-1.330215,-0.930111,-55.018594,48.107711,0.245951,2.540919,0.065818,1080.060118,0.597558,1088.871061,1088.38089,1088.36357,0
0,0,-0.349874,-0.349874,-10.388841,8.083481,-2.428335,2.078461,0.349874,36.83206,0,37.758708,40.187043,41.91563,0
-0.450333,1.645448,-1.593487,-1.252273,-80.950859,75.115579,0.917987,2.705463,-0.796743,1404.353723,0.384515,1412.262267,1411.678566,1413.098848,0
-4.312807,-1.69741,-0.169741,-4.731963,-71.727688,62.762593,4.160386,2.87174,-3.294361,558.27808,1.721659,578.470329,565.154322,576.755598,0
-4.312807,-1.69741,-0.169741,-4.731963,-71.727688,62.762593,4.160386,2.87174,-3.294361,558.27808,1.721659,578.470329,565.154322,576.755598,0
0,0,0,0,-13.440714,2.598076,-8.244562,8.244562,0,7.794229,0,10.392305,10.392305,10.392305,0
2.684679,0.536936,0,0,-19.710738,16.196407,0.536936,0.62527,-2.684679,106.020562,0.088335,106.313279,110.071829,108.997957,0
-1.922576,-3.845153,-0.316965,-2.239542,-6.611238,1.887935,1.605611,1.922576,-1.605611,56.996596,0,60.431253,60.748218,62.353829,0
3.481422,0,0.69282,0.69282,-3.810512,-0.273664,0.69282,-0.69282,-2.788602,51.705181,0,53.693575,56.482177,54.386395,0
3.585345,0,1.195115,-1.195115,-64.08588,54.758786,1.195115,0,-4.78046,212.496653,0,221.823747,217.043287,220.628632,0
0,-8.244562,0,0,-17.320508,13.6399,0,0,0,25.764256,0,25.322583,25.322583,29.444864,0
1.264397,-1.264397,0.852169,-1.676625,-4.437514,1.685285,-1.676625,1.264397,-3.398284,89.503725,0,86.706463,92.228241,93.06309,0
-3.637307,-0.450333,-0.741318,-1.037498,-41.056532,36.419832,5.442104,1.094656,-5.30354,931.077768,0.136832,933.939116,934.855371,935.56378,0
12.817176,-19.225764,-6.408588,-12.817176,-20.264994,-2.857884,0,6.408588,-6.408588,23.642494,0,40.356784,40.356784,46.765372,0
4.537973,-1.506884,-2.80419,1.733783,-16.231048,4.201955,-5.835279,7.551742,-7.77864,137.779446,-3.013768,141.785679,147.655599,144.816768,0
1.143154,4.070319,-3.983717,-0.488438,-185.147571,183.103751,0.207846,3.212954,-0.588897,5482.96618,-0.367195,5486.773228,5487.417551,5489.189439,0
0,0,0,0,-1.732051,0,-12.366843,0,0,3.464102,12.366843,5.196152,5.196152,5.196152,0
1.957217,0,0,-3.931755,-10.617471,3.396552,-5.888973,2.293235,-5.888973,69.439649,0.336018,72.746134,74.703351,72.746134,0
2.528794,1.281718,3.349786,-0.478046,-7.714554,1.99359,4.614183,0.017321,-3.332466,65.151091,0,73.109865,76.116705,68.017635,0
11.154407,2.788602,-2.788602,2.788602,-11.067805,5.215205,0,0,-5.577204,33.984569,-5.577204,42.62577,48.202974,48.202974,0
9.110587,-4.555294,1.84983,-0.419156,-2.50801,-3.838225,1.84983,0,-13.229404,30.297033,-2.268987,30.622658,42.438709,37.446938,0
0.225167,1.02191,-3.060534,-1.588291,-10.310898,6.105479,-3.060534,1.472243,1.813457,232.697562,1.247077,240.980229,242.793686,240.529896,0
-1.524205,-1.524205,2.033428,-1.777084,-21.501679,13.795785,2.033428,6.223259,-7.368144,226.723719,-2.92197,231.886962,235.950353,234.173269,0
0,-6.079498,3.031089,0,-8.660254,3.031089,6.062178,3.031089,-3.031089,38.971143,-3.031089,35.489721,44.600308,41.569219,0
2.442192,0.814064,2.459512,1.628128,-6.928203,7.125657,3.273576,-1.628128,-0.814064,87.111763,0,93.444141,92.630077,95.054948,0
7.517101,7.517101,0,0,-12.124356,8.660254,0,0,-7.517101,45.033321,0,48.497423,56.014523,56.014523,0
0,0,0,0,-8.660254,5.542563,-28.855966,0,0,12.470766,28.855966,15.588457,15.588457,15.588457,0
3.117691,-1.558846,4.676537,-1.558846,-13.856406,6.354894,4.676537,1.558846,-6.235383,50.8686,-1.558846,55.252421,61.487804,53.693575,0
2.407551,0,-0.614878,-0.614878,-17.762181,-0.633931,-0.597558,7.188011,-6.590453,100.820945,2.39023,106.053471,113.87368,110.851252,0
2.511474,-0.831384,0,-2.107906,-8.660254,-0.834848,3.325538,3.325538,-6.668396,91.218456,-1.276521,95.262794,95.725252,95.262794,0
1.143154,-0.571577,-0.247683,-0.4053,-18.995401,14.741484,-0.628734,1.71473,-1.085996,679.949453,-0.729193,683.207441,684.94642,684.731646,0
4.208883,-4.208883,2.677751,-0.128172,-15.979901,14.897369,-2.934094,1.402961,-3.145404,283.237072,-0.467654,286.446563,285.639427,293.929022,0
-3.845153,-3.845153,-3.845153,-1.281718,-91.798693,87.039017,1.281718,1.281718,-3.845153,247.738691,-3.845153,251.216649,255.061802,260.188672,0
0.311769,4.537973,-4.844546,0.316965,-15.888102,12.815444,0.299645,5.178832,0.323894,363.491647,-0.32909,366.883002,368.142203,367.818309,0
7.517101,0,0,0,-12.124356,1.35966,0,0,-7.517101,22.733167,0,25.980762,33.497863,25.980762,0
3.135012,-6.287344,5.750409,2.615397,-10.201779,10.995059,2.615397,-3.135012,0.519615,62.436968,0,62.665598,66.337546,65.817931,0
7.205331,7.205331,-1.193383,-1.193383,-5.73482,-9.734126,13.21728,14.410663,-13.21728,19.071611,-7.205331,22.51666,38.120706,22.51666,0
2.476833,3.706589,2.25513,-0.239023,-8.421231,0.479778,5.961719,3.706589,-4.714642,67.548249,-2.476833,74.737992,77.453848,71.014083,0
4.018358,1.333679,-0.848705,-2.182384,-19.156482,7.82887,-4.867063,2.684679,-5.837011,133.177387,0,138.165693,140.365397,136.832014,0
0,-2.667358,10.652112,-2.650038,-6.928203,-1.037498,13.319471,5.317396,-7.967434,42.385015,-5.317396,47.700679,55.685433,45.033321,0
3.746426,4.376892,0.306573,-4.44271,-28.4957,13.717842,-1.234952,1.15701,-2.333072,349.863871,0.129904,367.061403,368.149131,359.092238,0
2.979127,-2.979127,0,0,-13.856406,10.284918,0,0,-2.979127,53.586188,0,51.199422,60.136804,60.136804,0
-24.733686,0,0,0,-24.248711,19.438806,24.733686,0,-24.733686,38.491365,0,43.30127,43.30127,43.30127,0
-3.204294,1.056551,0,1.366588,-9.335754,10.667701,5.317396,2.113102,-3.204294,114.956212,-1.803065,117.103955,116.793918,117.103955,0
4.156922,0.917987,2.097514,0.774227,-18.475786,16.75586,2.99818,0.062354,-4.868795,533.268999,0.062354,534.025905,537.858933,531.694565,0
0,0.779423,-0.826188,-0.046765,-10.345539,7.678181,-0.046765,0.779423,0.046765,738.556857,0,741.317746,741.364511,741.317746,0
-5.698447,-3.793191,-0.611414,-2.51667,-14.821159,3.872866,3.199098,7.569062,-3.199098,83.403443,-1.887935,89.910757,90.504851,93.686628,0
0,7.361216,-7.361216,0,-6.928203,4.156922,0,7.361216,0,24.941532,0,27.712813,27.712813,27.712813,0
-4.208883,-0.017321,1.576166,1.543257,-24.248711,21.596942,1.610807,4.191563,-4.122281,289.959162,0.815796,294.517919,292.108637,299.540867,0
-5.559883,-0.017321,1.099852,1.827314,-43.398265,39.352194,6.48653,1.075604,-6.365287,977.056789,-1.489564,980.011667,980.713148,980.321705,0
0,-2.598076,3.257988,1.958949,-12.784267,8.604828,0.659911,5.196152,-1.958949,102.362471,-1.299038,107.820163,103.263137,113.016315,0
4.43405,-4.43405,-4.43405,0,-30.414812,17.296259,-8.8681,0,-4.43405,42.514919,-4.43405,42.331322,51.199422,42.331322,0
3.498743,0,-3.498743,0,-27.730133,20.230353,-6.997485,2.074997,-5.248114,115.545109,-3.173117,110.79929,121.295518,116.047404,0
9.19719,1.835974,0,1.835974,-5.092229,-4.43405,0,3.671948,-9.19719,41.136207,0,41.465296,48.826512,45.137244,0
1.887935,-1.870615,-0.155885,-2.979127,-26.621621,17.720612,0.779423,2.026499,-8.331164,108.081702,-1.71473,115.406545,112.756508,110.712688,0
3.793191,-1.887935,0,0,-19.052559,11.086857,-3.793191,0,-3.793191,87.626182,3.793191,89.910757,95.591884,91.798693,0
0,0,0,-7.205331,-45.604898,26.153967,-21.633315,15.605778,-7.205331,45.206526,1.177795,50.229473,50.229473,50.229473,0
3.879794,-1.939897,-2.253398,-0.313501,-60.516123,49.155602,-4.193295,1.125833,-1.626396,257.865992,-1.784012,264.033825,268.22712,265.003774,0
0,0,0,0,-6.928203,8.348485,3.671948,0,0,20.264994,0,26.188608,22.51666,22.51666,0
6.529832,-3.256256,-3.256256,0,-29.237018,15.986829,-6.512511,3.256256,-6.529832,45.033321,-3.256256,45.241167,55.027254,48.497423,0
5.611845,0,-0.39664,-0.39664,-31.28257,20.715328,-2.630985,2.234346,-5.215205,58.839498,0,62.353829,68.362313,62.353829,0
-5.43864,2.026499,-0.313501,-0.564649,-25.355492,21.113699,4.432318,5.403999,-7.809817,426.611042,-1.567506,432.648971,435.240119,436.00915,0
-0.311769,-1.645448,-1.591755,-3.271844,-55.264545,48.034965,0.902398,1.040963,-7.449551,1771.832551,-0.805404,1776.408629,1778.849088,1777.922441,0
-0.381051,-0.969948,-1.870615,-3.446781,-43.136725,35.794562,0.6755,0.905863,-8.157959,1548.385872,-0.956092,1553.303164,1555.831958,1554.749427,0
-1.680089,0,-0.244219,1.43587,-20.696275,8.71568,-1.924308,5.040268,-1.43587,146.723756,-3.360179,149.112254,154.396741,154.152522,0
2.944486,1.766692,1.472243,1.531133,-3.723909,-0.452065,2.355589,2.06114,-3.827832,152.273247,-2.296699,153.858073,153.799184,155.330316,0
0,-6.408588,0,0,-15.068842,5.390142,-6.408588,7.601971,0,26.174752,-5.215205,29.444864,35.853452,29.444864,0
-3.862473,-3.862473,-3.862473,-1.281718,-77.942286,73.594839,1.281718,1.281718,-3.862473,234.277192,-3.862473,237.325602,241.205395,246.349586,0
-34.641016,0,0,0,-29.444864,20.4382,34.641016,0,-34.641016,36.026657,0,45.033321,45.033321,45.033321,0
-1.383909,-5.267167,-1.662769,5.267167,-24.248711,11.939026,1.662769,6.929935,-11.639381,156.598178,-6.651075,149.512358,161.151739,150.617406,0
-1.43587,-1.681821,-1.399497,-2.055944,-17.826267,9.896938,-6.076034,7.10314,-4.056463,273.464842,-1.593487,278.983156,278.823807,281.854896,0
1.905256,-0.640859,0.623538,-2.17026,-88.334591,77.805454,1.576166,3.481422,-4.728499,460.247469,-1.217632,467.341949,466.359876,468.589025,0
1.784012,1.784012,5.031608,-2.104442,-16.948117,9.756642,6.81562,1.784012,-5.031608,66.749774,-1.784012,76.36612,80.254574,72.798095,0
2.494153,-2.511474,-1.247077,0,-10.392305,6.708233,1.247077,-1.247077,-1.247077,62.133859,0,63.306457,68.312084,67.065007,0
-4.312807,-2.857884,-2.045552,-2.062873,-58.264457,40.848686,2.249934,9.959292,-10.788944,206.673499,-2.823243,221.078965,217.42607,222.499247,0
0,1.195115,0.919719,-0.864293,-22.812841,19.606815,0.330822,1.784012,-2.097514,321.279836,-1.177795,324.447757,324.688512,327.426885,0
3.08305,-3.08305,3.08305,0,-20.78461,9.711609,0,3.08305,-3.08305,112.872555,-3.08305,120.862505,123.945556,117.779455,0
0,3.100371,-6.183421,-3.08305,-15.588457,6.82428,3.08305,9.266472,-6.166101,46.280398,0,51.961524,51.961524,51.961524,0
0,1.558846,-1.558846,-1.558846,-48.497423,42.483742,-3.117691,1.801333,-1.558846,210.492671,1.801333,216.506351,216.506351,216.506351,0
-7.932793,-1.299038,-5.554687,-0.271932,-89.79471,76.137489,2.395426,6.581793,-6.327182,229.585067,-5.282755,246.453509,245.409083,249.086227,0
11.171728,0,0,0,-12.505407,-6.841601,-5.577204,5.577204,-11.171728,28.578838,0,31.176915,42.348642,31.176915,0
6.720357,0,1.680089,1.680089,-15.69238,8.547671,0,0,-5.040268,98.406467,1.680089,102.190998,107.231265,105.551176,0
-1.453191,4.640164,-5.062785,0.140296,-21.437593,19.537533,-3.469298,4.920756,-1.311162,256.920292,0.282324,255.9642,260.744661,261.260812,0
